ab -n 100000 -c 100 -s 999 http://localhost:18080/

4 WORKERS

web_workers,BACKEND,87,96,100,100,52424,140,3440,5000,0,0,,0,0,0,0,UP,6,6,0,,0,190,9,,1,3,0,,14,,1,1,,100,,,,0,40,0,0,0,0,,,,40,0,0,0,0,0,0,12,,,65991,79,17782,83851,,,,,,,,,,,,,,http,leastconn,,,,,,,0,47,0,0,0,,,138655,3103,38785,152854,0,,,,,6,0,0,0,,,,,,,,,,,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,47,47,5640,5029,0,0,


6 WORKERS worker-3 killed

http_front,FRONTEND,,,100,116,524238,167,5762,8375,0,0,0,,,,,OPEN,,,,,,,,,1,2,0,,116,,0,0,0,100,,,,0,67,0,0,0,0,,0,100,167,116,116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http,,0,100,167,0,0,0,0,,,0,0,,,,,,,0,,,,,,,,,,0,167,0,0,0,167,0,0,,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,167,167,13861,9447,0,0,
web_workers,worker-1,1,1,1,1,1,17,1376,2000,,0,,0,0,0,0,UP,1,1,0,0,0,256,9,1,1,3,1,,3,,2,0,,1,L4OK,,0,0,16,0,0,0,0,,,,16,0,0,,,,,7,,,91590,1,14094,105686,,,,Layer4 check passed,,2,3,4,,,,192.168.122.170:80,,http,,,,,,,,0,17,0,,,0,,197771,1,14643,212225,0,0,0,1,2,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-2,1,1,1,2,1,16,1290,1875,,0,,0,0,0,0,UP,1,1,0,0,0,246,19,1,1,3,2,,3,,2,0,,2,L4OK,,0,0,15,0,0,0,0,,,,15,0,0,,,,,6,,,97576,1,16072,113649,,,,Layer4 check passed,,2,3,4,,,,192.168.122.70:80,,http,,,,,,,,0,16,0,,,0,,199081,7,27443,213653,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-3,0,1,1,2,1,14,1118,1625,,0,,0,0,0,1,MAINT,1,1,0,2,1,3,61,1,1,3,3,,2,,2,0,,1,,,,0,13,0,0,0,0,,,,13,0,0,,,,,21,,,95005,1,16241,111246,,,,,,,,,,,,192.168.122.149:80,,http,,,,,,,,0,14,0,,,0,,183136,1,26730,197879,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-4,1,1,1,2,1,12,946,1375,,0,,0,0,0,0,UP,1,1,0,0,0,165,100,1,1,3,4,,2,,2,0,,2,L4OK,,0,0,11,0,0,0,0,,,,11,0,0,,,,,9,,,118524,1,16624,135149,,,,Layer4 check passed,,2,3,4,,,,192.168.122.19:80,,http,,,,,,,,0,12,0,,,0,,195688,1,27752,209830,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-5,1,1,1,3,1,8,602,875,,0,,0,0,0,0,UP,1,1,0,1,1,112,151,1,1,3,5,,2,,2,0,,1,L4OK,,0,0,7,0,0,0,0,,,,7,0,0,,,,,14,,,126491,444,24241,151176,,,,Layer4 check passed,,2,3,4,,,,192.168.122.250:80,,http,,,,,,,,0,8,0,,,0,,191135,3103,38785,205783,0,0,0,1,4,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-6,1,1,1,2,1,6,430,625,,0,,0,0,0,0,UP,1,1,0,0,0,79,186,1,1,3,6,,2,,2,0,,2,L4OK,,0,0,5,0,0,0,0,,,,5,0,0,,,,,8,,,137824,0,19684,157510,,,,Layer4 check passed,,2,3,4,,,,192.168.122.66:80,,http,,,,,,,,0,6,0,,,0,,197271,0,27885,211410,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,BACKEND,89,96,100,100,52424,167,5762,8375,0,0,,0,0,0,1,UP,5,5,0,,0,256,9,,1,3,0,,14,,1,0,,100,,,,0,67,0,0,0,0,,,,67,0,0,0,0,0,0,78,,,105112,47,16846,122005,,,,,,,,,,,,,,http,leastconn,,,,,,,0,73,0,0,0,,,199081,3103,38785,213653,0,,,,,5,0,0,0,,,,,,,,,,,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,73,73,9447,7811,0,0,

ab killed

http_front,FRONTEND,,,59,116,524238,220,13846,20344,0,0,0,,,,,OPEN,,,,,,,,,1,2,0,,116,,0,0,0,100,,,,0,158,0,0,3,0,,0,100,220,116,116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http,,0,100,220,0,0,0,0,,,0,0,,,,,,,0,,,,,,,,,,0,220,0,0,0,220,0,0,,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,220,220,18260,22920,0,0,
